caseid,schoolid,score,cohort90,female,sclass,schtype,schurban,schdenom
10346,307,27,-4,1,1,0,0,0
10350,307,28,-4,1,1,0,0,0
10352,307,21,-4,1,2,0,0,0
3895,307,33,-6,1,3,0,0,0
3892,307,43,-6,1,2,0,0,0
3902,307,42,-6,1,1,0,0,0
3899,307,17,-6,1,1,0,0,0
3896,307,25,-6,1,3,0,0,0
3897,307,14,-6,1,3,0,0,0
16200,307,16,-2,1,3,0,0,0
16196,307,11,-2,1,2,0,0,0
10375,307,0,-4,1,2,0,0,0
10373,307,33,-4,1,1,0,0,0
16197,307,16,-2,1,2,0,0,0
16198,307,0,-2,1,3,0,0,0
10353,307,10,-4,1,3,0,0,0
10357,307,46,-4,1,1,0,0,0
10354,307,0,-4,1,4,0,0,0
10363,307,26,-4,1,3,0,0,0
10362,307,0,-4,1,3,0,0,0
10358,307,23,-4,1,2,0,0,0
10360,307,23,-4,1,3,0,0,0
3891,307,17,-6,0,3,0,0,0
10370,307,0,-4,0,3,0,0,0
35050,307,8,8,0,4,0,0,0
10369,307,0,-4,0,3,0,0,0
10368,307,27,-4,0,3,0,0,0
10367,307,27,-4,0,4,0,0,0
35044,307,40,8,0,2,0,0,0
35049,307,11,8,0,1,0,0,0
35046,307,35,8,0,1,0,0,0
35048,307,4,8,0,4,0,0,0
35042,307,45,8,0,2,0,0,0
10351,307,9,-4,0,4,0,0,0
10355,307,23,-4,0,3,0,0,0
10349,307,24,-4,0,3,0,0,0
10348,307,30,-4,0,3,0,0,0
10366,307,38,-4,0,3,0,0,0
10364,307,40,-4,0,1,0,0,0
10365,307,29,-4,0,4,0,0,0
10356,307,26,-4,0,3,0,0,0
10361,307,37,-4,0,3,0,0,0
10359,307,24,-4,0,3,0,0,0
10347,307,27,-4,0,2,0,0,0
21049,307,10,0,0,4,0,0,0
10376,307,13,-4,0,2,0,0,0
21050,307,10,0,0,3,0,0,0
21052,307,40,0,0,3,0,0,0
10374,307,14,-4,0,4,0,0,0
16203,307,36,-2,0,1,0,0,0
10377,307,0,-4,0,3,0,0,0
16201,307,0,-2,0,3,0,0,0
16199,307,18,-2,0,3,0,0,0
35041,307,40,8,0,3,0,0,0
35035,307,33,8,0,3,0,0,0
35034,307,35,8,0,3,0,0,0
35036,307,46,8,0,2,0,0,0
35040,307,13,8,0,4,0,0,0
10372,307,14,-4,0,3,0,0,0
21054,307,0,0,0,3,0,0,0
10371,307,41,-4,0,1,0,0,0
35031,307,34,8,0,2,0,0,0
28848,307,42,6,0,3,0,0,0
28851,307,44,6,0,2,0,0,0
21047,307,31,0,0,1,0,0,0
3904,307,43,-6,0,1,0,0,0
3905,307,0,-6,0,3,0,0,0
3903,307,3,-6,0,3,0,0,0
3901,307,33,-6,0,3,0,0,0
3894,307,29,-6,0,3,0,0,0
3893,307,38,-6,0,1,0,0,0
3900,307,29,-6,0,3,0,0,0
3898,307,13,-6,0,1,0,0,0
21060,308,31,0,0,1,0,1,0
21061,308,28,0,0,1,0,1,0
21063,308,41,0,0,1,0,1,0
21059,308,30,0,0,2,0,1,0
21058,308,50,0,0,1,0,1,0
16226,308,24,-2,0,1,0,1,0
28859,308,62,6,0,1,0,1,0
28860,308,40,6,0,1,0,1,0
21066,308,47,0,0,1,0,1,0
21067,308,25,0,0,3,0,1,0
28858,308,51,6,0,2,0,1,0
28856,308,47,6,0,3,0,1,0
35084,308,61,8,0,4,0,1,0
3913,308,49,-6,0,1,0,1,0
3914,308,30,-6,0,1,0,1,0
3911,308,33,-6,0,1,0,1,0
10395,308,22,-4,0,1,0,1,0
3921,308,45,-6,0,1,0,1,0
3915,308,44,-6,0,1,0,1,0
3920,308,44,-6,0,1,0,1,0
16224,308,49,-2,0,2,0,1,0
16216,308,15,-2,0,1,0,1,0
16215,308,55,-2,0,1,0,1,0
16222,308,52,-2,0,1,0,1,0
16209,308,54,-2,0,1,0,1,0
16210,308,47,-2,0,1,0,1,0
16213,308,23,-2,0,1,0,1,0
16211,308,55,-2,0,1,0,1,0
16212,308,52,-2,0,2,0,1,0
3922,308,43,-6,0,2,0,1,0
35062,308,55,8,1,1,0,1,0
35063,308,48,8,1,2,0,1,0
35061,308,62,8,1,1,0,1,0
35058,308,59,8,1,1,0,1,0
35071,308,47,8,1,2,0,1,0
35065,308,61,8,1,1,0,1,0
35067,308,48,8,1,2,0,1,0
35074,308,51,8,1,1,0,1,0
28869,308,41,6,0,2,0,1,0
28868,308,60,6,0,1,0,1,0
35051,308,54,8,0,4,0,1,0
35056,308,48,8,1,1,0,1,0
35054,308,35,8,1,2,0,1,0
35052,308,42,8,1,2,0,1,0
35053,308,62,8,1,1,0,1,0
35086,308,50,8,0,1,0,1,0
28866,308,49,6,0,1,0,1,0
28864,308,51,6,0,1,0,1,0
35089,308,50,8,1,2,0,1,0
35088,308,37,8,1,4,0,1,0
35090,308,43,8,0,1,0,1,0
3912,308,34,-6,1,1,0,1,0
3910,308,40,-6,0,3,0,1,0
35075,308,57,8,1,1,0,1,0
35079,308,46,8,1,1,0,1,0
35081,308,33,8,1,3,0,1,0
35077,308,69,8,1,1,0,1,0
35087,308,45,8,1,2,0,1,0
35085,308,53,8,1,1,0,1,0
35082,308,43,8,1,3,0,1,0
35083,308,44,8,1,1,0,1,0
3909,308,29,-6,1,1,0,1,0
10380,308,54,-4,0,2,0,1,0
10381,308,49,-4,0,2,0,1,0
10384,308,37,-4,0,1,0,1,0
28867,308,51,6,1,2,0,1,0
3917,308,45,-6,1,2,0,1,0
3916,308,47,-6,1,3,0,1,0
28865,308,63,6,1,1,0,1,0
10394,308,41,-4,0,2,0,1,0
10392,308,47,-4,0,1,0,1,0
3918,308,21,-6,1,2,0,1,0
10387,308,34,-4,0,1,0,1,0
10388,308,6,-4,0,2,0,1,0
10391,308,0,-4,0,1,0,1,0
10390,308,38,-4,0,1,0,1,0
3919,308,45,-6,1,3,0,1,0
35076,308,55,8,0,1,0,1,0
35078,308,49,8,0,1,0,1,0
35073,308,38,8,0,1,0,1,0
35072,308,44,8,0,1,0,1,0
28862,308,58,6,1,1,0,1,0
35080,308,41,8,0,1,0,1,0
28863,308,46,6,1,3,0,1,0
35055,308,46,8,0,3,0,1,0
35059,308,36,8,0,2,0,1,0
35064,308,51,8,0,1,0,1,0
35057,308,53,8,0,3,0,1,0
35070,308,41,8,0,1,0,1,0
35069,308,36,8,0,1,0,1,0
35066,308,36,8,0,3,0,1,0
35068,308,58,8,0,1,0,1,0
3924,308,39,-6,0,1,0,1,0
16218,308,29,-2,1,1,0,1,0
16217,308,51,-2,1,2,0,1,0
16219,308,40,-2,1,1,0,1,0
16220,308,40,-2,1,2,0,1,0
16221,308,49,-2,1,3,0,1,0
16206,308,32,-2,1,1,0,1,0
16214,308,7,-2,1,1,0,1,0
16207,308,56,-2,1,1,0,1,0
16208,308,24,-2,1,2,0,1,0
10398,308,38,-4,1,1,0,1,0
28861,308,36,6,1,3,0,1,0
28857,308,43,6,1,3,0,1,0
28870,308,46,6,1,1,0,1,0
10378,308,50,-4,0,2,0,1,0
16223,308,43,-2,1,1,0,1,0
21057,308,46,0,1,1,0,1,0
16225,308,55,-2,1,2,0,1,0
21065,308,37,0,1,4,0,1,0
21062,308,60,0,1,1,0,1,0
21064,308,24,0,1,1,0,1,0
3923,308,47,-6,1,2,0,1,0
10389,308,55,-4,1,1,0,1,0
10386,308,32,-4,1,1,0,1,0
10393,308,19,-4,1,1,0,1,0
10396,308,46,-4,1,1,0,1,0
10379,308,45,-4,1,2,0,1,0
10385,308,34,-4,1,1,0,1,0
10382,308,46,-4,1,1,0,1,0
10383,308,34,-4,1,1,0,1,0
10397,308,54,-4,1,1,0,1,0
3938,309,55,-6,0,1,0,1,0
3930,309,48,-6,1,1,0,1,0
3939,309,35,-6,0,1,0,1,0
3940,309,42,-6,0,3,0,1,0
3941,309,21,-6,0,1,0,1,0
3926,309,47,-6,1,2,0,1,0
3925,309,47,-6,1,1,0,1,0
3929,309,42,-6,1,1,0,1,0
3927,309,35,-6,1,1,0,1,0
3928,309,37,-6,1,1,0,1,0
3933,309,28,-6,0,3,0,1,0
3937,309,46,-6,0,2,0,1,0
3936,309,33,-6,0,1,0,1,0
3932,309,35,-6,1,1,0,1,0
3931,309,42,-6,1,1,0,1,0
3935,309,28,-6,0,1,0,1,0
3934,309,42,-6,0,1,0,1,0
16229,310,43,-2,0,2,1,1,0
3944,310,55,-6,0,1,1,1,0
3945,310,51,-6,0,1,1,1,0
35093,310,44,8,0,4,1,1,0
35092,310,48,8,0,2,1,1,0
10400,310,40,-4,0,2,1,1,0
21068,310,49,0,0,1,1,1,0
35094,310,40,8,0,1,1,1,0
21070,310,28,0,1,1,1,1,0
10405,310,45,-4,1,1,1,1,0
16227,310,32,-2,1,2,1,1,0
10402,310,41,-4,1,1,1,1,0
10399,310,33,-4,1,1,1,1,0
21069,310,53,0,1,2,1,1,0
16228,310,56,-2,1,1,1,1,0
16230,310,45,-2,1,1,1,1,0
35091,310,52,8,1,2,1,1,0
28871,310,60,6,1,1,1,1,0
10401,310,45,-4,0,2,1,1,0
35095,310,53,8,0,4,1,1,0
3943,310,63,-6,1,1,1,1,0
3942,310,48,-6,1,2,1,1,0
10403,310,48,-4,0,1,1,1,0
10404,310,22,-4,0,1,1,1,0
35116,311,34,8,1,2,0,1,0
35113,311,54,8,1,2,0,1,0
35109,311,56,8,1,1,0,1,0
35119,311,41,8,0,1,0,1,0
35115,311,36,8,0,1,0,1,0
35114,311,26,8,0,4,0,1,0
35122,311,32,8,1,2,0,1,0
35120,311,35,8,0,3,0,1,0
35121,311,34,8,1,1,0,1,0
35117,311,54,8,1,1,0,1,0
35105,311,38,8,0,2,0,1,0
35118,311,37,8,1,2,0,1,0
35112,311,29,8,0,1,0,1,0
35111,311,46,8,0,2,0,1,0
35108,311,41,8,0,2,0,1,0
35110,311,51,8,0,1,0,1,0
35123,311,33,8,1,2,0,1,0
16234,311,50,-2,1,2,0,1,0
16235,311,21,-2,1,1,0,1,0
10406,311,22,-4,0,1,0,1,0
10408,311,39,-4,0,1,0,1,0
16240,311,8,-2,1,3,0,1,0
16238,311,55,-2,1,1,0,1,0
16239,311,33,-2,1,1,0,1,0
16241,311,44,-2,1,1,0,1,0
21074,311,43,0,0,2,0,1,0
16237,311,32,-2,0,2,0,1,0
28872,311,25,6,0,2,0,1,0
10409,311,4,-4,0,2,0,1,0
10412,311,20,-4,0,2,0,1,0
16236,311,15,-2,0,3,0,1,0
16232,311,25,-2,0,2,0,1,0
16233,311,36,-2,0,1,0,1,0
28873,311,47,6,0,1,0,1,0
35097,311,46,8,1,1,0,1,0
35099,311,41,8,1,2,0,1,0
28889,311,53,6,1,3,0,1,0
28888,311,41,6,1,3,0,1,0
35104,311,52,8,1,1,0,1,0
35101,311,43,8,1,1,0,1,0
35102,311,19,8,1,1,0,1,0
16242,311,27,-2,1,3,0,1,0
21072,311,44,0,1,1,0,1,0
21073,311,28,0,1,1,0,1,0
21071,311,16,0,1,3,0,1,0
28887,311,55,6,1,1,0,1,0
28884,311,38,6,1,1,0,1,0
28875,311,53,6,1,2,0,1,0
28881,311,49,6,1,1,0,1,0
28878,311,39,6,1,1,0,1,0
35107,311,51,8,1,3,0,1,0
35103,311,50,8,0,1,0,1,0
10407,311,21,-4,1,3,0,1,0
35100,311,53,8,0,2,0,1,0
35098,311,56,8,0,1,0,1,0
35096,311,41,8,0,4,0,1,0
35106,311,56,8,1,1,0,1,0
10410,311,41,-4,1,1,0,1,0
16231,311,11,-2,1,3,0,1,0
10411,311,39,-4,1,1,0,1,0
28874,311,51,6,0,1,0,1,0
28879,311,34,6,0,1,0,1,0
28880,311,39,6,0,2,0,1,0
28882,311,45,6,0,1,0,1,0
28877,311,45,6,0,2,0,1,0
28876,311,52,6,0,1,0,1,0
28890,311,38,6,0,3,0,1,0
28885,311,25,6,0,1,0,1,0
28886,311,40,6,0,3,0,1,0
28883,311,38,6,0,2,0,1,0
10419,312,6,-4,0,2,0,1,0
28892,312,10,6,0,3,0,1,0
28893,312,33,6,0,3,0,1,0
3946,312,35,-6,0,3,0,1,0
10416,312,5,-4,1,3,0,1,0
10421,312,0,-4,0,3,0,1,0
3947,312,0,-6,0,4,0,1,0
10424,312,0,-4,0,3,0,1,0
10413,312,9,-4,0,1,0,1,0
10415,312,6,-4,0,3,0,1,0
3950,312,42,-6,1,2,0,1,0
3948,312,21,-6,0,2,0,1,0
10414,312,16,-4,0,3,0,1,0
28897,312,20,6,0,1,0,1,0
35128,312,38,8,0,1,0,1,0
35126,312,50,8,0,3,0,1,0
3951,312,0,-6,0,3,0,1,0
35131,312,31,8,0,3,0,1,0
3949,312,4,-6,0,3,0,1,0
10417,312,0,-4,1,3,0,1,0
10434,312,10,-4,1,1,0,1,0
16248,312,15,-2,1,1,0,1,0
16253,312,14,-2,1,3,0,1,0
10433,312,43,-4,1,3,0,1,0
10432,312,19,-4,1,3,0,1,0
10428,312,4,-4,1,3,0,1,0
28896,312,40,6,1,3,0,1,0
28898,312,30,6,1,4,0,1,0
21078,312,29,0,1,1,0,1,0
28895,312,36,6,1,2,0,1,0
28894,312,27,6,1,2,0,1,0
35124,312,22,8,1,3,0,1,0
16250,312,21,-2,0,3,0,1,0
16251,312,23,-2,0,1,0,1,0
10418,312,39,-4,1,3,0,1,0
16249,312,16,-2,0,4,0,1,0
16247,312,3,-2,0,3,0,1,0
10427,312,10,-4,1,3,0,1,0
10425,312,28,-4,1,2,0,1,0
10426,312,41,-4,1,1,0,1,0
10420,312,25,-4,1,3,0,1,0
10423,312,0,-4,1,3,0,1,0
10422,312,0,-4,1,3,0,1,0
10429,312,25,-4,0,1,0,1,0
10430,312,0,-4,0,3,0,1,0
10431,312,9,-4,0,3,0,1,0
16243,312,0,-2,0,2,0,1,0
28891,312,23,6,0,3,0,1,0
21077,312,18,0,0,2,0,1,0
21076,312,17,0,0,3,0,1,0
16252,312,26,-2,0,3,0,1,0
21075,312,0,0,0,2,0,1,0
16244,312,7,-2,0,3,0,1,0
16246,312,26,-2,0,2,0,1,0
16245,312,10,-2,0,2,0,1,0
35125,312,39,8,1,2,0,1,0
35130,312,37,8,1,3,0,1,0
35132,312,45,8,1,3,0,1,0
35133,312,26,8,1,3,0,1,0
35129,312,15,8,1,2,0,1,0
35127,312,45,8,1,2,0,1,0
35139,312,16,8,1,2,0,1,0
35137,312,31,8,1,2,0,1,0
35138,312,36,8,1,1,0,1,0
35134,312,37,8,1,1,0,1,0
35136,312,47,8,1,1,0,1,0
35135,312,42,8,1,3,0,1,0
28915,313,58,6,1,1,0,1,0
28913,313,33,6,1,3,0,1,0
28910,313,45,6,1,4,0,1,0
28914,313,51,6,1,1,0,1,0
35147,313,44,8,1,3,0,1,0
35146,313,34,8,1,3,0,1,0
28917,313,16,6,1,3,0,1,0
35145,313,58,8,1,1,0,1,0
35141,313,26,8,1,3,0,1,0
35149,313,68,8,1,2,0,1,0
3973,313,0,-6,1,3,0,1,0
3972,313,18,-6,1,2,0,1,0
3974,313,0,-6,1,2,0,1,0
3975,313,0,-6,1,3,0,1,0
3969,313,54,-6,1,1,0,1,0
3971,313,3,-6,1,3,0,1,0
3970,313,40,-6,1,2,0,1,0
3968,313,35,-6,1,1,0,1,0
3981,313,0,-6,1,1,0,1,0
3980,313,18,-6,1,2,0,1,0
10438,313,51,-4,1,2,0,1,0
3976,313,4,-6,1,2,0,1,0
3977,313,7,-6,1,4,0,1,0
3979,313,26,-6,1,3,0,1,0
3978,313,12,-6,1,1,0,1,0
10444,313,0,-4,1,1,0,1,0
35168,313,56,8,0,1,0,1,0
35174,313,42,8,0,1,0,1,0
35166,313,28,8,0,4,0,1,0
35164,313,31,8,0,2,0,1,0
35170,313,40,8,0,1,0,1,0
35173,313,62,8,0,1,0,1,0
35172,313,43,8,0,1,0,1,0
3967,313,49,-6,1,1,0,1,0
3965,313,15,-6,1,1,0,1,0
35150,313,37,8,0,1,0,1,0
3966,313,43,-6,1,2,0,1,0
35162,313,26,8,0,3,0,1,0
35160,313,34,8,0,3,0,1,0
35152,313,57,8,0,1,0,1,0
35158,313,57,8,0,1,0,1,0
35155,313,46,8,0,2,0,1,0
28909,313,27,6,1,1,0,1,0
21089,313,56,0,1,1,0,1,0
21087,313,32,0,1,2,0,1,0
21090,313,27,0,1,1,0,1,0
21094,313,45,0,1,1,0,1,0
21083,313,20,0,1,3,0,1,0
21085,313,46,0,1,1,0,1,0
21084,313,46,0,1,1,0,1,0
21082,313,0,0,1,3,0,1,0
28906,313,56,6,1,1,0,1,0
28905,313,50,6,1,1,0,1,0
28908,313,57,6,1,1,0,1,0
21095,313,49,0,1,1,0,1,0
21096,313,48,0,1,1,0,1,0
28904,313,46,6,1,4,0,1,0
28900,313,56,6,1,3,0,1,0
28903,313,45,6,1,1,0,1,0
10447,313,0,-4,1,4,0,1,0
16256,313,28,-2,1,1,0,1,0
10455,313,15,-4,1,3,0,1,0
16257,313,39,-2,1,3,0,1,0
16264,313,17,-2,1,1,0,1,0
10450,313,19,-4,1,2,0,1,0
10454,313,51,-4,1,1,0,1,0
10453,313,43,-4,1,1,0,1,0
21081,313,23,0,1,1,0,1,0
16278,313,45,-2,1,1,0,1,0
16277,313,3,-2,1,2,0,1,0
21080,313,9,0,1,2,0,1,0
16266,313,52,-2,1,1,0,1,0
16269,313,37,-2,1,1,0,1,0
16276,313,0,-2,1,4,0,1,0
16270,313,16,-2,1,2,0,1,0
16275,313,19,-2,1,3,0,1,0
35169,313,49,8,0,1,0,1,0
10449,313,0,-4,0,4,0,1,0
10448,313,4,-4,0,3,0,1,0
10451,313,16,-4,0,1,0,1,0
10452,313,25,-4,0,1,0,1,0
10442,313,11,-4,0,3,0,1,0
10446,313,35,-4,0,1,0,1,0
10443,313,51,-4,0,3,0,1,0
10445,313,8,-4,0,1,0,1,0
10441,313,0,-4,0,3,0,1,0
16260,313,30,-2,0,2,0,1,0
16259,313,28,-2,0,1,0,1,0
16261,313,47,-2,0,1,0,1,0
10456,313,49,-4,0,1,0,1,0
10457,313,26,-4,0,1,0,1,0
16258,313,15,-2,0,3,0,1,0
16254,313,24,-2,0,1,0,1,0
16255,313,19,-2,0,4,0,1,0
16263,313,7,-2,0,2,0,1,0
3963,313,0,-6,0,2,0,1,0
3964,313,28,-6,0,2,0,1,0
3962,313,21,-6,0,2,0,1,0
3961,313,9,-6,0,4,0,1,0
10439,313,6,-4,0,2,0,1,0
10435,313,41,-4,0,4,0,1,0
10437,313,44,-4,0,3,0,1,0
10436,313,13,-4,0,3,0,1,0
10440,313,48,-4,0,2,0,1,0
3954,313,38,-6,0,1,0,1,0
3955,313,4,-6,0,1,0,1,0
3953,313,27,-6,0,2,0,1,0
3952,313,22,-6,0,3,0,1,0
3960,313,24,-6,0,2,0,1,0
3959,313,25,-6,0,2,0,1,0
3956,313,38,-6,0,3,0,1,0
3958,313,40,-6,0,4,0,1,0
3957,313,33,-6,0,1,0,1,0
35151,313,63,8,1,1,0,1,0
35148,313,47,8,0,1,0,1,0
35144,313,50,8,0,1,0,1,0
35171,313,24,8,1,1,0,1,0
35167,313,18,8,1,1,0,1,0
28916,313,44,6,0,2,0,1,0
35143,313,49,8,0,2,0,1,0
35140,313,63,8,0,2,0,1,0
35142,313,30,8,0,3,0,1,0
28912,313,36,6,0,1,0,1,0
35154,313,41,8,1,2,0,1,0
35156,313,24,8,1,1,0,1,0
35153,313,56,8,1,1,0,1,0
35165,313,36,8,1,2,0,1,0
35163,313,58,8,1,3,0,1,0
35157,313,54,8,1,1,0,1,0
35161,313,23,8,1,2,0,1,0
35159,313,55,8,1,4,0,1,0
16265,313,30,-2,0,1,0,1,0
16274,313,36,-2,0,1,0,1,0
16273,313,0,-2,0,2,0,1,0
16279,313,35,-2,0,4,0,1,0
21079,313,4,0,0,3,0,1,0
16267,313,16,-2,0,3,0,1,0
16272,313,44,-2,0,1,0,1,0
16268,313,0,-2,0,4,0,1,0
16271,313,37,-2,0,1,0,1,0
28911,313,61,6,0,1,0,1,0
28901,313,37,6,0,2,0,1,0
28899,313,33,6,0,1,0,1,0
28902,313,32,6,0,1,0,1,0
28907,313,58,6,0,1,0,1,0
21086,313,29,0,0,2,0,1,0
21088,313,26,0,0,3,0,1,0
21093,313,0,0,0,1,0,1,0
21091,313,37,0,0,1,0,1,0
21092,313,45,0,0,2,0,1,0
21101,314,39,0,1,2,0,1,0
21100,314,45,0,1,3,0,1,0
21102,314,0,0,1,3,0,1,0
21103,314,0,0,1,4,0,1,0
16285,314,21,-2,1,4,0,1,0
21099,314,33,0,1,2,0,1,0
21098,314,20,0,1,4,0,1,0
16284,314,46,-2,1,3,0,1,0
28918,314,57,6,1,2,0,1,0
21108,314,9,0,1,3,0,1,0
28920,314,44,6,1,2,0,1,0
21104,314,38,0,1,1,0,1,0
21105,314,20,0,1,3,0,1,0
21107,314,25,0,1,2,0,1,0
21106,314,37,0,1,1,0,1,0
28921,314,43,6,1,2,0,1,0
35175,314,29,8,0,2,0,1,0
35176,314,30,8,0,4,0,1,0
3983,314,22,-6,1,2,0,1,0
3984,314,0,-6,1,4,0,1,0
35189,314,39,8,0,2,0,1,0
35185,314,38,8,0,2,0,1,0
35186,314,32,8,0,3,0,1,0
16283,314,0,-2,1,2,0,1,0
10461,314,13,-4,1,2,0,1,0
10458,314,0,-4,1,4,0,1,0
16281,314,31,-2,1,3,0,1,0
3985,314,4,-6,1,3,0,1,0
3987,314,0,-6,1,4,0,1,0
3997,314,0,-6,1,3,0,1,0
3989,314,26,-6,1,3,0,1,0
3993,314,25,-6,1,4,0,1,0
35191,314,49,8,1,3,0,1,0
3996,314,0,-6,0,3,0,1,0
3998,314,28,-6,0,2,0,1,0
3995,314,7,-6,0,2,0,1,0
3994,314,49,-6,0,3,0,1,0
10462,314,14,-4,0,3,0,1,0
10459,314,42,-4,0,3,0,1,0
10460,314,0,-4,0,3,0,1,0
16282,314,13,-2,0,3,0,1,0
3982,314,30,-6,0,2,0,1,0
3986,314,24,-6,0,2,0,1,0
35190,314,15,8,1,3,0,1,0
3992,314,0,-6,0,4,0,1,0
3991,314,9,-6,0,1,0,1,0
3988,314,39,-6,0,1,0,1,0
3990,314,27,-6,0,4,0,1,0
35177,314,49,8,1,2,0,1,0
35182,314,0,8,1,1,0,1,0
35181,314,45,8,1,2,0,1,0
35183,314,51,8,1,3,0,1,0
35184,314,53,8,1,1,0,1,0
35178,314,60,8,1,1,0,1,0
35180,314,53,8,1,2,0,1,0
35179,314,31,8,1,3,0,1,0
16286,314,5,-2,0,2,0,1,0
21097,314,0,0,0,2,0,1,0
28919,314,59,6,0,1,0,1,0
16287,314,26,-2,0,4,0,1,0
35187,314,14,8,1,4,0,1,0
28925,314,27,6,0,3,0,1,0
28922,314,32,6,0,2,0,1,0
28924,314,34,6,0,4,0,1,0
28923,314,36,6,0,2,0,1,0
16297,315,33,-2,1,3,0,1,0
21110,315,28,0,1,3,0,1,0
16298,315,0,-2,1,4,0,1,0
21109,315,10,0,1,3,0,1,0
16299,315,27,-2,1,3,0,1,0
28926,315,27,6,1,4,0,1,0
16290,315,0,-2,1,2,0,1,0
16291,315,11,-2,1,3,0,1,0
16295,315,24,-2,1,2,0,1,0
16288,315,9,-2,1,4,0,1,0
16292,315,29,-2,1,2,0,1,0
3999,315,30,-6,1,2,0,1,0
16289,315,8,-2,0,3,0,1,0
16293,315,26,-2,0,3,0,1,0
10479,315,20,-4,0,2,0,1,0
10478,315,0,-4,0,4,0,1,0
10475,315,0,-4,0,3,0,1,0
28928,315,33,6,0,2,0,1,0
28930,315,40,6,0,3,0,1,0
16296,315,14,-2,0,1,0,1,0
21113,315,12,0,0,4,0,1,0
21112,315,13,0,0,3,0,1,0
28932,315,32,6,0,1,0,1,0
4016,315,0,-6,0,3,0,1,0
10463,315,10,-4,0,3,0,1,0
4012,315,0,-6,0,3,0,1,0
4009,315,46,-6,0,2,0,1,0
10473,315,8,-4,0,3,0,1,0
10470,315,33,-4,0,3,0,1,0
10472,315,0,-4,0,1,0,1,0
10465,315,29,-4,0,3,0,1,0
10468,315,35,-4,0,2,0,1,0
10467,315,0,-4,0,4,0,1,0
4008,315,14,-6,0,2,0,1,0
4013,315,4,-6,1,3,0,1,0
4011,315,30,-6,1,3,0,1,0
4014,315,29,-6,1,1,0,1,0
4015,315,0,-6,1,1,0,1,0
4017,315,0,-6,1,3,0,1,0
4003,315,20,-6,1,4,0,1,0
4002,315,28,-6,1,3,0,1,0
4010,315,34,-6,1,2,0,1,0
4005,315,36,-6,1,4,0,1,0
4006,315,31,-6,1,3,0,1,0
35194,315,44,8,0,3,0,1,0
35197,315,25,8,0,4,0,1,0
35200,315,24,8,0,4,0,1,0
10477,315,35,-4,1,3,0,1,0
35196,315,29,8,0,2,0,1,0
35195,315,47,8,0,3,0,1,0
10464,315,3,-4,1,3,0,1,0
10469,315,0,-4,1,3,0,1,0
10466,315,0,-4,1,3,0,1,0
10476,315,0,-4,1,3,0,1,0
10471,315,48,-4,1,1,0,1,0
10474,315,22,-4,1,1,0,1,0
28927,315,49,6,1,2,0,1,0
4000,315,3,-6,0,2,0,1,0
35199,315,35,8,1,3,0,1,0
4001,315,18,-6,0,3,0,1,0
4004,315,12,-6,0,2,0,1,0
4007,315,33,-6,0,2,0,1,0
28931,315,51,6,1,2,0,1,0
35192,315,25,8,1,2,0,1,0
28929,315,42,6,1,3,0,1,0
35198,315,38,8,1,3,0,1,0
35193,315,57,8,1,2,0,1,0
4026,316,17,-6,0,2,0,1,0
4027,316,0,-6,0,3,0,1,0
4031,316,5,-6,0,2,0,1,0
4021,316,48,-6,0,4,0,1,0
4018,316,7,-6,0,3,0,1,0
4020,316,23,-6,0,2,0,1,0
4022,316,51,-6,0,2,0,1,0
4036,316,5,-6,0,3,0,1,0
4038,316,21,-6,0,1,0,1,0
4032,316,15,-6,0,3,0,1,0
4033,316,0,-6,0,3,0,1,0
4035,316,45,-6,0,2,0,1,0
4034,316,30,-6,0,3,0,1,0
10480,316,25,-4,0,1,0,1,0
21119,316,0,0,1,3,0,1,0
21121,316,0,0,1,3,0,1,0
21123,316,21,0,1,2,0,1,0
16311,316,14,-2,1,3,0,1,0
21118,316,16,0,1,3,0,1,0
21114,316,29,0,1,1,0,1,0
4023,316,50,-6,0,2,0,1,0
10481,316,5,-4,1,2,0,1,0
4039,316,25,-6,1,4,0,1,0
21124,316,34,0,1,3,0,1,0
28933,316,38,6,1,4,0,1,0
10483,316,22,-4,1,3,0,1,0
10484,316,22,-4,1,3,0,1,0
4037,316,0,-6,1,3,0,1,0
16301,316,31,-2,0,1,0,1,0
10491,316,55,-4,0,2,0,1,0
10492,316,0,-4,0,3,0,1,0
21116,316,27,0,0,3,0,1,0
16306,316,49,-2,0,2,0,1,0
21115,316,25,0,0,2,0,1,0
21117,316,14,0,0,3,0,1,0
4029,316,33,-6,1,3,0,1,0
4030,316,35,-6,1,3,0,1,0
4019,316,32,-6,1,2,0,1,0
4024,316,27,-6,1,2,0,1,0
4028,316,24,-6,1,2,0,1,0
4025,316,41,-6,1,2,0,1,0
10482,316,9,-4,0,2,0,1,0
35207,316,25,8,0,4,0,1,0
35206,316,35,8,0,2,0,1,0
35205,316,38,8,0,3,0,1,0
10485,316,21,-4,0,1,0,1,0
35208,316,26,8,0,2,0,1,0
10488,316,12,-4,0,2,0,1,0
21120,316,8,0,0,4,0,1,0
28934,316,36,6,0,3,0,1,0
28935,316,17,6,0,4,0,1,0
21122,316,10,0,0,3,0,1,0
35204,316,48,8,0,1,0,1,0
35203,316,27,8,0,3,0,1,0
35201,316,46,8,0,3,0,1,0
35202,316,29,8,0,3,0,1,0
10490,316,27,-4,0,3,0,1,0
10493,316,39,-4,1,2,0,1,0
